id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
133276,42045,china merchants port group,china,5.414 billion usd,,,,,,,,,,,,china merchants port group,,,,7848,,,,,,,,,
155421,46659,fujimi,,,,,,,,,,,,,httpswww.fujimico.com,fujimi,,,,,,,,,,,,,
187639,129527,dassault systemes se,france,us$62.75 billion,,20496,softwareapplication,technology,mr. bernard s. charles,,,,,,,dassault systemes se,,€56.79 billion,,20496,,,mr. bernard s. charles,,,,,,
107269,101005,western new england bancorp,usa,,,,,,,,,$9.74,,,,western new england bancorp,usa,$0.20 b,,,,,,,,$9.45,,,
95586,31022,olympus,japan,$23.39 b,,,,,,,,$18.43,,,,olympus,,,,,,,,,,,,,
140529,49298,elecnor,spain,1.024 billion usd,,,,,,,,,,,,elecnor,,,,,,,,,,,,,
159290,95804,huatai securities,china,,,,,,,$6.04 b,,,,,,huatai securities,china,$17.54 b,,,,,,,,$19.33,,,
172315,30156,charter communications,usa,$58.35 b,,,,,,,,$374.89,,,,charter communications,,,,,,,,,,,,,
184446,177354,godawari power & ispat,india,,,,,,,,,5,,,,godawari power & ispat,india,$0.70 b,,,,,,,,$5.01,,,
150573,67024,affiliated managers group,,,,4400,,,,,,,,,httpswww.amg.com,affiliated managers group,,,,4400,,,,,,,,,httpswww.amg.com
152251,68702,clean science and technology limited,,,,,,,,,,,,,httpswww.cleanscience.co.in,clean science and technology limited,,,,,,,,,,,,,httpswww.cleanscience.co.in
131457,27892,nvr,usa,18.469 billion usd,,,,,dwight schar,,,,,,,nvr,united states,$14.39 b,,,,,,,,,,,
164411,160538,sm investments,philippines,,1958,9000,retailing,,frederic cuyegkeng dybuncio,$8.1b,,,,,,sm investments,,,1958 64 years ago 1958 in manila philippines1,,conglomerate,,,,,,,,
101249,26748,cvs health,usa,,,,,,,,,$89.92,,,,cvs health,united states,$133.53 b,,,,,,,,,,,
137756,46525,e.w. scripps company,usa,1.529 billion usd,,,,,,,,,,,,e.w. scripps company,,,,5600,,,,,,,,,
32872,22446,chargepoint,usa,$4.28 b,,,,,,,,$12.55,,,,chargepoint,usa,$3.85 b,,,,,,,,$11.26,,,
175760,167336,stealth biotherapeutics,,$23.53 m,,,,,,,,$0.32,,,,stealth biotherapeutics,cayman islands,$23.53 m,,,,,,,,$0.32,,,
68985,43772,site centers,,,,361,,,,,,,,,httpswww.sitecenters.com,site centers,,,,361,,,,,,,,,
99664,93545,matterport,usa,$0.87 b,,,,,,,,$3.06,,,,matterport,,$0.89 b,,485.0,,,,$0.12 b,,$3.11,,,
126746,46531,client service international,china,,not found,,technology software and it,,not found,not found,,,,,,client service international,,,,,,,,,,,,,
47272,38001,hippo,,,,,,,,,,,,,,hippo,usa,$0.40 b,,,,,,,,$17.75,,,
136160,70141,the city of london investment trust,uk,2.463 billion usd,,,,,,,,,,,,the city of london investment trust,,,,,,,,,,,,,
147399,94386,yocabea,italy,,2016,,,ecommerce,,3293860,,,,,,yocabea,italy,,2016,12.0,,ecommerce,,3293860,,,,,
95107,26988,investor ab,sweden,$59.32 b,,,,,,,,$19.41,,,,investor ab,sweden,$63.51 b,,,,,,,,,,,
158279,49521,bengo4.com,,,,240,,,,,,,,,httpscorporate.bengo4.com,bengo4.com,,,,240,,,,,,,,,
185980,107797,asian granito india,india,,,,,,,,,1,,,,asian granito india,india,,,,,,,,,$0.59,,,
145058,94047,landbay,uk,,2013,,,fintech,,,,,,,,landbay,uk,,2013,95.0,,fintech,,8980496,,,,,
125533,70519,suzhou crystal clear chemical,china,,not found,,basic materials chemicals,,not found,not found,,,,,,suzhou crystal clear chemical,,,,,,,,,,,,,httpwww.jingruichem.com.cn
139059,47828,"aoyuan beauty valley technology co.,ltd.",china,1.543 billion usd,,,,,,,,,,,,"aoyuan beauty valley technology co.,ltd.",,,,,,,,,,,,,
120993,63697,st. james's place,uk,,1991,,financial services insurance conglomerate,,not found,23498 million usd,,,,,,st. james's place,,,,,insurance,,,$24.4b,,,,,
153548,136023,shanghai qiangsheng holding,,,,,,,,,,,,,httpwww.62580000.com.cn,shanghai qiangsheng holding,china,1.294 billion usd,,,,,,,,,,,
156674,128132,sakata seed corporation,,,,2477,,,,,,,,,httpswww.sakata.com,sakata seed corporation,japan,,1942,,consumer defensive farming seeds milling,,not found,533 million usd,,,,,
85753,70025,goodman property trust,,nz$3.37 billion,,not found,,,mr. john morton dakin,,,,,,,goodman property trust,,,,,,,,,,,,,httpsnz.goodman.com
185143,176677,cerberus cyber sentinel,usa,,,,,,,,,2,,,,cerberus cyber sentinel,usa,$0.29 b,,,,,,,,$1.97,,,
168639,106281,kaman,usa,$0.56 b,,,,,,,,$20.25,,,,kaman,usa,,,,,,,,,$23.48,,,
173304,114661,haitong securities co. ltd,china,$18.23 b,,11282,capital markets,financials,,,600837,,,,,haitong securities co. ltd,china,$18.23 b,,,capital markets,financials,,,600837,,,,
179399,94848,berkshire hathaway,usa,,,,,,,,,319,,,,berkshire hathaway,usa,$683.33 b,,,,,,,,$309.87,,,
152449,68904,zhejiang crystal-optech,,,,6134,,,,,,,,,httpwww.crystaloptech.comen,zhejiang crystal-optech,,,,6134,,,,,,,,,httpwww.crystaloptech.comen
168315,93388,financial institutions,usa,$0.36 b,,,,,,,,$23.88,,,,financial institutions,,$0.37 b,,650.0,,,,$0.21 b,,$24.65,,,
174728,41475,macy's,usa,$6.17 b,,,,,,,,$22.76,,,,macy's,,,,88857,,,,,,,,,
64031,32669,storebrand,,,1982.0,,insurance,,,$13.8b,,,,,,storebrand,norway,$3.97 b,,,,,,,,$8.56,,,
178169,151270,digital turbine,usa,$1.53 b,,,,,,,,$15.52,,,,digital turbine,,,,844,,,,,,,,,httpswww.digitalturbine.com
128540,48321,wpg (shanghai) smart water public,china,,not found,,industries industry machinery,,not found,not found,,,,,,wpg (shanghai) smart water public,,,,,,,,,,,,,
42737,22435,herc holdings,,,,4800,,,,,,,,,,herc holdings,usa,$3.88 b,,,,,,,,$132.68,,,
161096,54682,adidas,,,,,,,,,,,,,,adidas,,,1949 74 yrs old,,fashion textile,,,,,,,,
80213,70857,sensirion holding ag,,chf1.82 billion,,857,,,not found,,,,,,,sensirion holding ag,,,,,,,,,,,,,httpswww.sensirion.com
153601,136070,"contec medical systems co.,ltd",,,,,,,,,,,,,httpswww.contecmed.com,"contec medical systems co.,ltd",china,2.338 billion usd,,,,,,,,,,,
119796,20003,sempra energy,usa,,1998,,utilities electric utilities gas utilities oil and gas,,jeffrey w. martin,12857 million usd,,,,,,sempra energy,usa,$51.47 b,,,,,,,,$163.75,,,
121925,66917,aroundtown sa,luxembourg,,2004,,real estate financial services property investments,,not found,1085 million usd,,,,,,aroundtown sa,,,,500,,,,,,,,,httpswww.aroundtown.de
166438,32235,mdc holdings,usa,$2.30 b,,,,,,,,$32.32,,,,mdc holdings,usa,$2.61 b,,,,,,,,$36.68,,,
72534,1041,outreach,,,,1450,,,,,,,,,httpswww.outreach.io,outreach,united states,,2011,,internet software services,,,,,,seattle,,
156197,127664,cowell e holdings,,,,,,,,,,,,,httpwww.cowelleholdings.com,cowell e holdings,china,,not found,,technology electronics capital goods,,not found,not found,,,,,
157050,128507,torrid holdings inc.,,,,8100,,,,,,,,,httpswww.torrid.com,torrid holdings inc.,usa,,not found,,shell company retail,,not found,1278 million usd,,,,,
162328,114492,"huntington bancshares, inc.",,,,employees 18442,,,ceo mr. stephen d. steinour,,,,,,,"huntington bancshares, inc.",united states,$22.26 b,,,banks,financials,,,hu3,,,,
142132,141232,\n,,,,,,,,,,,,harju maakond tallinn kesklinna linnaosa virmalise tn 285 10131,,\n,,,,,,,,,,,,harju maakond tallinn kesklinna linnaosa kaupmehe tn 731 10114,
176587,38602,alpine income property trust,usa,$0.25 b,,,,,,,,$19.66,,,,alpine income property trust,usa,$0.25 b,,,,,,,,$19.75,,,
154078,70533,fibra prologis,,,,,,,,,,,,,httpswww.fibraprologis.comenus,fibra prologis,,,,,,,,,,,,,httpswww.fibraprologis.comenus
146569,91522,"crowdstrike holdings, inc.",,,2011,6000 2022 a,information security,,,us$ 1.45 billion 2022 a,,,,,,"crowdstrike holdings, inc.",,$47.89 billion,,4965,,,mr. george r. kurtz,,,,,,
165865,33589,donaldson,usa,$7.25 b,,,,,,,,$59.22,,,,donaldson,usa,$7.49 b,,,,,,,,$61.57,,,
163452,26755,gazprom,russia,,1989,477600,oil gas operations,,alexei borisovich miller,$117.3b,,,,,,gazprom,russia,$63.56 b,,,,,,,,,,,
180452,164304,coles group,australia,,,,,,,,,11,,,,coles group,australia,,1914,120000,food markets,,steven cain,$29.4b,,,,,
103869,22357,cosmos pharmaceutical,japan,,,,,,,,,$100.87,,,,cosmos pharmaceutical,japan,$4.05 b,,,,,,,,$102.38,,,
149829,132302,severn trent,,,,6800,,,,,,,,,httpswww.stwater.co.uk,severn trent,uk,9.661 billion usd,,,,,,,,,,,
172360,63123,general dynamics,usa,$67.59 b,,,,,,,,$246.21,,,,general dynamics,,,1952.0,,aerospace defense,,,$38.5b,,,,,
101524,95239,centene,usa,,,,,,,,,$77.04,,,,centene,usa,$43.12 b,,,,,,,,$76.15,,,
130335,52308,toyota motor corporation,japan,244.750 billion usd,,,,,,,,,,,,toyota motor corporation,japan,,,,,consumer discretionary,,,7203,,,,
164325,129482,shopify,canada,,2006,10000,it internet software services,,tobias albin ltke,$4.6b,,,,,,shopify,,c$104.90 billion,2006,10000,,,mr. tobias ltke,,,,,,
182883,170076,osterreichische post,austria,,,,,,,,,34,,,,osterreichische post,austria,$2.34 b,,,,,,,,$34.73,,,
134119,42888,asm pacific technology,hong kong,4.969 billion usd,,,,,,,,,,,,asm pacific technology,,,,15200,,,,,,,,,
184564,71057,boohoo group,uk,,,,,,,,,0,,,,boohoo group,,,,2692,,,,,,,,,httpwww.boohooplc.com
70788,45577,xinhua winshare publishing and media,,,,,,,,,,,,,httpswww.winshare.com.cn,xinhua winshare publishing and media,,,,,,,,,,,,,
165447,162458,iberdrola,spain,$69.79 b,,,,,,,,$11.42,,,,iberdrola,spain,,,45000,,utilities,jose ignacio sanchez galan,43104 million usd,,,,,
160685,62900,china merchants bank,,,,,,,,,,,,,,china merchants bank,,,1987.0,,banking,,,$71.1b,,,,,
178312,23498,bukalapak.com,indonesia,$1.75 b,,,,,,,,$0.02000,,,,bukalapak.com,indonesia,$1.84 b,,,,,,,,$0.02000,,,
158321,106397,ebix,,,,10030,,,,,,,,,httpswww.ebix.com,ebix,usa,,,,,,,,,$19.11,,,
150174,132637,rockwool international a/s,,,,11700,,,,,,,,,httpswww.rockwoolgroup.com,rockwool international a/s,denmark,10.742 billion usd,,,,,,,,,,,
150655,122113,baic bluepark new energy technology,,,,,,,,,,,,,httpswww.bjev.com.cn,baic bluepark new energy technology,china,,1992,,consumer cyclical automobile cars,,not found,1365 million usd,,,,,
187957,114572,ctbc financial holding co. ltd,taiwan,us$20.15 billion,,21159,insurancelife,financials,,,,,,,,ctbc financial holding co. ltd,taiwan,$20.15 b,,,insurancelife,financials,,,2891,,,,
183639,24000,techtarget,usa,,,,,,,,,45,,,,techtarget,usa,$1.28 b,,,,,,,,$43.76,,,
121115,66109,arca continental,mexico,,2001,,consumer defensive beverages nonalcoholic beverages,,not found,9308 million usd,,,,,,arca continental,,,,62222,,,,,,,,,httpwww.arcacontal.com
145247,3271,ibanfirst,belgium,,2013,,,fintech,,,,,,,,ibanfirst,belgium,,2012,139,fintech,,,8209166,,,,,
173808,164979,oriental land,japan,$47.32 b,,,,,,,,$144.48,,,,oriental land,japan,,1960,8782,media,,toshio kagami,$2b,,,,,
96139,20958,segro,uk,$12.15 b,,,,,,,,$9.91,,,,segro,uk,$12.23 b,,,,,,,,$10.12,,,
152074,123527,zooplus ag,,,,,,,,,,,,,httpswww.zooplus.com,zooplus ag,germany,,1999,,consumer cyclical retail,,not found,1800 million usd,,,,,
39255,30818,zoetis,,,,12100,,,juan ramn alaix,,,,,,,zoetis,,,,,,,,,,,,,
106347,38796,iguatemi,brazil,,,,,,,,,$0.50,,,,iguatemi,brazil,$0.63 b,,,,,,,,$0.52,,,
119325,54853,apple,usa,,1976,,technology mobiles accessories electronics consumer electronics computers hardware software and it music tablets technology hardware and instruments retail artificial intelligence laptops software products,,tim cook,365820 million usd,,,,,,apple,,,1976 47 yrs old,,consumer electronics appliances,,,,,,,,
111676,51293,lonza group ltd,,$40.2b,,17154,pharmaceuticals and healthcare,,,$5.9b,,,,muenchensteinerstrasse 38 basel 4002,www.lonza.com,lonza group ltd,switzerland,,,,diagnostics research,healthcare,,,lonn,,,,
119543,39306,enbridge,canada,,1949,,energy oil and gas natural gas generation gas utilities utilities renewable energy electricity generation solar power wind power hydroelectric power power generation,,al monaco,37600 million usd,,,,,,enbridge,,,,11200,,,al monaco,,,,,,
65003,51539,brown-forman corporation,,,,4700,,,lawson whiting,,,,,,httpswww.brownforman.com,brown-forman corporation,united states,,,,beverageswineries distilleries,consumer staples,,,bf.b,,,,
135080,43849,tanla platforms limited,india,1.711 billion usd,,,,,,,,,,,,tanla platforms limited,,,,,,,,,,,,,
43916,32079,rajesh exports,,,,377,,,,,,,,,,rajesh exports,india,$3.02 b,,,,,,,,$10.24,,,
185494,38197,alpine summit energy partners,usa,,,,,,,,,5,,,,alpine summit energy partners,usa,$0.19 b,,,,,,,,$5.25,,,
185785,107604,fonar corporation,usa,,,,,,,,,18,,,,fonar corporation,usa,,,,,,,,,$18.67,,,
171372,120994,black knight,usa,$9.21 b,,,,,,,,$59.08,,,,black knight,usa,,2014,,technology software and it software products software and it infrastructure analytics,,not found,1475 million usd,,,,,
170836,165312,persimmon,uk,$4.92 b,,,,,,,,$15.24,,,,persimmon,united kingdom,,not found,5196,construction,,dean kendal finch,$5b,,,,,
173131,52697,ck asset holdings limited,hong kong,$25.21 b,,54000,real estatedevelopment,real estate,,,1113,,,,,ck asset holdings limited,hong kong,,,,,real estate,,,1113,,,,
103343,68179,ionis pharmaceuticals,usa,,,,,,,,,$39.85,,,,ionis pharmaceuticals,,,,660,,,,,,,,,httpsir.ionispharma.com
139841,48610,multi commodity exchange of india,india,1.073 billion usd,,,,,,,,,,,,multi commodity exchange of india,,,,346,,,,,,,,,
173625,30203,blackrock,usa,$107.08 b,,,,,,,,$712.98,,,,blackrock,,,,,,,,,,,,,
140311,106068,prince pipes and fittings,india,1.006 billion usd,,,,,,,,,,,,prince pipes and fittings,india,,,,,,,,,$7.24,,,
40849,21262,life storage,,,,2241,,,,,,,,,,life storage,usa,$9.10 b,,,,,,,,$105.87,,,
67706,42489,shanghai construction group,,,,42762,,,,,,,,,httpswww.scg.com.cn,shanghai construction group,,,,42762,,,,,,,,,
92364,92363,nl industries,,$0.36 b,,2.818,,,,$0.16 b,,$7.53,,,,nl industries,,$0.36 b,,2.818,,,,$0.16 b,,$7.53,,,
162789,121174,embracer group ab (publ),sweden,,,5500,,communication services,,1606 million usd,,,,,,embracer group ab (publ),sweden,,2008,,communication services gaming video games mobile games tech games casino games,,not found,1606 million usd,,,,,
147922,6698,mcdonald's corporation,,,,200000,,,chris kempczinski,,,,,,httpswww.mcdonalds.com,mcdonald's corporation,usa,199.56 billion usd,1940.0,200000,,,chris kempczinski,,,,,,
178051,99083,mativ holdings,usa,$1.39 b,,,,,,,,$25.45,,,,mativ holdings,usa,$1.39 b,,,,,,,,$25.45,,,
155547,72004,morgan sindall group,,,,,,,,,,,,,httpswww.morgansindall.com,morgan sindall group,,,,,,,,,,,,,httpswww.morgansindall.com
162883,66682,meggitt,uk,,,10000,,industries,,1949 million usd,,,,,,meggitt,,,,10000,,,,,,,,,httpswww.meggitt.com
107256,101001,matrix service,usa,,,,,,,,,$8.17,,,,matrix service,usa,$0.21 b,,,,,,,,$7.85,,,
130223,90734,"j.b. hunt transport services, inc.",,$21.48 billion,august 10 1961,33045,,,mr. john n. roberts iii,,,,,,,"j.b. hunt transport services, inc.",,$21.48 billion,,33045,,,mr. john n. roberts iii,,,,,,
173643,92009,intel,usa,$121.37 b,,,,,,,,$29.41,,,,intel,,$201.72 billion,,121100,,,mr. patrick p. gelsinger,,,,,,
97220,67433,united breweries,india,$5.10 b,,,,,,,,$19.31,,,,united breweries,,,,3207,,,,,,,,,httpunitedbreweries.com
29838,19531,p. a. jones radiological services limited,,,,,,,,,,,,preswylfa rhiwbryfdir blaenauffestiniog ll413lp,,p. a. jones radiological services limited,,,,,,,,,,,,,
129814,114129,dell technologies inc.,,$38.16 billion,september 7 2016,133000,,,mr. michael saul dell,,,,,,,dell technologies inc.,united states,$38.16 b,,,computer hardware,technology,,,dell,,,,
162409,130341,l'oreal,france,,,85392,,consumer defensive,jean paul agon,35580 million usd,,,,,,l'oreal,france,262.430 billion usd,,,,,,,,,,,
153235,69678,tiandi science & technology co.ltd,,,,,,,,,,,,,httpwww.tdtec.com,tiandi science & technology co.ltd,,,,,,,,,,,,,httpwww.tdtec.com
162654,131504,repsol,spain,,,23739,,energy,josu jon imaz,54819 million usd,,,,,,repsol,spain,16.935 billion usd,,,,,antonio brufau niubo,,,,,,
102385,33882,nice,israel,,,,,,,,,$199.01,,,,nice,israel,$13.21 b,,,,,,,,$207.98,,,
103752,92360,haemonetics,usa,,,,,,,,,$85.71,,,,haemonetics,,$4.33 b,,2.821,,,,$1.08 b,,$85.71,,,
135444,124452,wemakeprice,south korea,4858,,,,,,,,,,,,wemakeprice,south korea,,2010,,internet or mobile app based business ecommerce,,not found,not found,,,,,
159162,20882,international paper,united states,,,,,,,$21.78 b,,,,,,international paper,usa,$13.19 b,,,,,,,,$37.10,,,
165733,161168,continental,germany,$11.44 b,,,,,,,,$57.23,,,,continental,,,,,,,,,,,,,
32276,22746,aksa energy,turkey,$2.69 b,,,,,,,,$2.19,,,,aksa energy,turkey,$3.09 b,,,,,,,,$2.52,,,
97273,67283,scsk corporation,japan,$4.89 b,,,,,,,,$15.68,,,,scsk corporation,,,,13979,,,,,,,,,httpswww.scsk.jp
98974,46575,osi systems,usa,$1.51 b,,,,,,,,$89.63,,,,osi systems,,,,6778,,,,,,,,,
126123,98712,green plains,usa,,2014,,basic materials chemicals,,not found,2827 million usd,,,,,,green plains,usa,$1.84 b,,,,,,,,$31.06,,,
152196,21946,yamana gold,,,,10086,,,,,,,,,httpswww.yamana.comenglishhomedefault.aspx,yamana gold,canada,$5.39 b,,,,,,,,$5.61,,,
171881,131322,ferrovial,spain,$19.65 b,,,,,,,,$26.75,,,,ferrovial,spain,22.027 billion usd,,,,,rafael del pino calvo sotelo,,,,,,
180125,159152,delta air lines,usa,,,,,,,,,36,,,,delta air lines,united states,,,,,,,$35.1 b,,,,,
163133,134201,addlife ab (publ),sweden,,,,,healthcare,,847 million usd,,,,,,addlife ab (publ),sweden,5.344 billion usd,,,,,,,,,,,
185142,25143,phathom pharmaceuticals,usa,,,,,,,,,8,,,,phathom pharmaceuticals,usa,$0.45 b,,,,,,,,$11.03,,,
181772,103504,riocan reit,canada,,,,,,,,,16,,,,riocan reit,canada,,,,,,,,,$16.81,,,
172275,119415,shopify,canada,$48.96 b,,,,,,,,$38.49,,,,shopify,canada,,2004,,technology software and it software products cloud services ecommerce internet or mobile app based business,,tobias albin lutke,4611 million usd,,,,,
98688,23630,nmi holdings,usa,$1.86 b,,,,,,,,$22.33,,,,nmi holdings,usa,$1.67 b,,,,,,,,$20.03,,,
69370,44157,commvault systems,,,,2848,,,,,,,,,httpswww.commvault.com,commvault systems,,,,2848,,,,,,,,,
132127,66117,shimadzu corporation,japan,13.350 billion usd,,,,,,,,,,,,shimadzu corporation,,,,13308,,,,,,,,,httpswww.shimadzu.com
32240,23018,extreme networks,usa,$2.61 b,,,,,,,,$19.88,,,,extreme networks,usa,$2.62 b,,,,,,,,$19.97,,,
183602,36048,s&t bancorp,usa,,,,,,,,,35,,,,s&t bancorp,usa,$1.30 b,,,,,,,,$33.34,,,
150388,121860,popular,,,,8560,,,,,,,,,httpswww.popular.comen,popular,usa,,1926,,financial services banking services,,not found,2554 million usd,,,,,
6139,5951,hd insurance,cyprus,,2011,52,insurance,,,9.4,,,,,,hd insurance,cyprus,,2011,78,insurance,,,19702824,,,,,
184582,92442,rayonier advanced materials,usa,,,,,,,,,9,,,,rayonier advanced materials,,$0.42 b,,2.5,,,,$1.59 b,,$6.71,,,
166545,36353,laureate education,usa,$1.57 b,,,,,,,,$10.08,,,,laureate education,usa,$1.63 b,,,,,,,,$10.42,,,
119569,30200,sk hynix,south korea,,1983,,technology semiconductors electronics memory products processors chips technology hardware and instruments,,lee seokhee,35258 million usd,,,,,,sk hynix,,,,,,,,,,,,,
151247,67710,shenghe resources holding co. ltd,,,,,,,,,,,,,httpwww.shengheholding.comindex,shenghe resources holding co. ltd,,,,,,,,,,,,,httpwww.shengheholding.comindex
129691,112849,nidec corp,,¥5.676 trillion,,758,,,mr. jun seki,,,,,,,nidec corp,,$34.5b,,114371,industrial goods and machinery,,,$17.1b,,,,338 kuze tonoshirocho minamiku kyotoshi 6018205,www.nidec.com
164530,7082,lululemon athletica,united states,,1998,29000,retailing,,calvin mcdonald,$6.3b,,,,,,lululemon athletica,canada,45.93 billion usd,1998.0,25000,,,,,,,,,
43154,32016,american eagle outfitters,,,,37000,,,,,,,,,,american eagle outfitters,usa,$2.93 b,,,,,,,,$15.64,,,
136625,92439,genworth financial,usa,1.903 billion usd,,,,,,,,,,,,genworth financial,,$2.65 b,,2.5,,,,$7.22 b,,$5.34,,,
170846,33111,hargreaves lansdown,uk,$4.96 b,,,,,,,,$10.30,,,,hargreaves lansdown,unitedkingdom,$5.38 b,,,,,,,,$11.36,,,
103091,21676,houlihan lokey,usa,,,,,,,,,$97.91,,,,houlihan lokey,usa,$6.42 b,,,,,,,,$93.61,,,
169610,106017,verano holdings,usa,$1.54 b,,,,,,,,$4.77,,,,verano holdings,usa,,,,,,,,,$3.00,,,
65767,40546,companhia paranaense de energia - copel,,,,,,,daniel pimentel slaviero,,,,,,httpswww.copel.com,companhia paranaense de energia - copel,,,,,,,daniel pimentel slaviero,,,,,,
183201,178394,tilray,canada,,,,,,,,,3,,,,tilray,canada,$1.87 b,,,,,,,,$3.05,,,
119521,7789,canadian national railway company,canada,,1918,,industries transportation freight transport rail transport railway,,robert pace,11564 million usd,,,,,,canadian national railway company,canada,$94.96 b,,,railroads,industrials,,,cnr,,,,
86880,64660,canadian imperial bank of commerce,,c$71.61 billion,,46030,,,mr. victor g. dodig,,,,,,,canadian imperial bank of commerce,,,,45282,,,victor g. dodig,,,,,,httpswww.cibc.com
163747,30374,ms&ad insurance,japan,,2008,41501,insurance,,noriyuki hara,$41.9b,,,,,,ms&ad insurance,,,,,,,,,,,,,
173122,130032,"delta air lines, inc.",united states,$24.92 b,march2 1925,83000,airlines,industrials,mr. edward h. bastian,,dal,,,,,"delta air lines, inc.",,$24.92 billion,march 2 1925,83000,,,mr. edward h. bastian,,,,,,
177723,72256,construcciones y auxiliar de ferrocarriles,spain,$1.02 b,,,,,,,,$29.81,,,,construcciones y auxiliar de ferrocarriles,,,,,,,,,,,,,httpswww.caf.net
176729,155135,first bancorp,usa,$0.32 b,,,,,,,,$28.99,,,,first bancorp,,,,3075,,,,,,,,,httpslocalfirstbank.com
180975,162870,fresnillo,mexico,,,,,,,,,12,,,,fresnillo,uk,,,5510,,basic materials,,2703 million usd,,,,,
63552,30709,carmax,,,1993.0,,retailing,,,$31.9b,,,,,,carmax,,,,,,,,,,,,,
49359,12123,schroder oriental income fund limited,,,,,,,,,,,,,,schroder oriental income fund limited,united kingdom,,,,asset management,financials,,,,,,,
120042,8210,eversource energy,usa,,1966,,utilities electric utilities gas utilities water utilities energy,,joseph r. nolan jr.,9941 million usd,,,,,,eversource energy,united states,$31.56 b,,,utilitiesregulated electric,utilities,,,es,,,,
142528,67289,enagas,,,1972,,utilities,oil gas distribution,,,,,,,,enagas,,,,361,,,,,,,,,httpswww.enagas.es
119528,113069,compagnie financiere richemont sa,switzerland,,1988,,consumer cyclical luxury goods watches leather products clothing readymade clothing pens stationery consumer goods fashion and luxury goods,,jerome lambert,19915 million usd,,,,,,compagnie financiere richemont sa,,$79.0b,,35853,consumer packaged goods,,,$22.7b,,,,chemin de la chenaie 50 bellevue 1293,www.richemont.com
179884,101643,electronic arts,usa,,,,,,,,,124,,,,electronic arts,usa,,,,,,,,,$125.46,,,
187661,119586,pinduoduo,china,$57.09 billion,,7986,internet retail,consumer discretionary,mr. lei chen,us$14.742 billion fiscal year ended december 31 2021,,,,,,pinduoduo,china,,2015,,consumer cyclical ecommerce internet or mobile app based business software and it retail,,colin huang zheng,14759 million usd,,,,,
101623,27150,grupo mexico,mexico,,,,,,,,,$4.66,,,,grupo mexico,mexico,$37.88 b,,,,,,,,,,,
128821,24369,prosegur cash,spain,,not found,,industries logistics,,not found,1518 million usd,,,,,,prosegur cash,spain,$0.93 b,,,,,,,,$0.62,,,
177407,139279,marinemax,usa,$0.74 b,,,,,,,,$34.01,,,,marinemax,usa,1.057 billion usd,,,,,,,,,,,
102896,66454,yamaha motor,japan,,,,,,,,,$22.91,,,,yamaha motor,,,,55255,,,,,,,,,httpsglobal.yamahamotor.com
101451,28452,adani total gas,india,,,,,,,,,$45.92,,,,adani total gas,india,$34.74 b,,,,,,,,,,,
101856,20403,delta electronics,taiwan,,,,,,,,,$9.30,,,,delta electronics,taiwan,$24.98 b,,,,,,,,$9.62,,,
164131,130779,digital realty trust,united states,,2004,3030,diversified financials,,arthur william stein,$4.8b,,,,,,digital realty trust,usa,46.441 billion usd,,,,,laurence a. chapman,,,,,,
173858,64602,ecolab,usa,$43.11 b,,,,,,,,$151.36,,,,ecolab,,,,47000,,,christophe beck,,,,,,httpswww.ecolab.com
133772,122769,guizhou space appliance,china,4.050 billion usd,,,,,,,,,,,,guizhou space appliance,china,,not found,,technology electronics capital goods,,not found,791 million usd,,,,,
161605,30877,sony,,,founded 7 may 1946,employees 109700,,,ceo mr. kenichiro yoshida,,,,,,,sony,,,,,,,,,,,,,
161777,51250,reckitt benckiser group plc,,,founded 1814,employees 43000,,,,,,,,,,reckitt benckiser group plc,united kingdom,,,,household personal products,consumer staples,,,rkt,,,,
52051,51051,"netflix, inc.",united states,,,,,communication services,,,nflx,,,,,"netflix, inc.",united states,,,,entertainment,communication services,,,nflx,,,,
153772,136239,tokyo broadcasting system holdings,,,,5271,,,,,,,,,httpswww.tbs.co.jp,tokyo broadcasting system holdings,japan,2.525 billion usd,,,,,,,,,,,
175612,108258,starry group,usa,$6.51 m,,,,,,,,$0.03900,,,,starry group,usa,,,,,,,,,$0.04080,,,
141992,141613,\n,,,,,,,,,,,,harju maakond tallinn kristiine linnaosa spruse pst 145 13425,,\n,,,,,,,,,,,,tartu maakond tartu linn tartu linn ujula tn 2 51008,
114266,113501,energy transfer lp,united states,$30.69 b,,,oil gas midstream,energy,,,et,,,,,energy transfer lp,,$38.6b,,12558,energy and utilities,,,$67.4b,,,,8111 westchester dr ste 600 dallas texas 752256142,www.energytransfer.com
176077,37498,hour loop,usa,$96.36 m,,,,,,,,$2.75,,,,hour loop,usa,$95.31 m,,,,,,,,$2.72,,,
184573,100057,kirloskar ferrous industries,india,,,,,,,,,4,,,,kirloskar ferrous industries,india,$0.60 b,,,,,,,,$4.37,,,
92019,35332,thermo fisher scientific,,$236.15 billion,,130000,,,mr. marc n. casper,,,,,,,thermo fisher scientific,usa,$232.84 b,,,,,,,,$593.69,,,
179302,166316,weatherford international,usa,$3.95 b,,,,,,,,$56.04,,,,weatherford international,usa,$2.96 b,,,,,,,,$41.95,,,
